Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Order_Status,Ship_Mode,Sales,Profit,Cost,Year
ORD100429,2024-04-15,CUST1302,Caitlyn Shah,South,Birmingham,Household,Card Pack,1,135.38,0.05,Mobile Payment,Cancelled,Standard,128.61,10.97,117.64,2024
ORD100805,2024-04-15,CUST1174,Mark Jackson,West,Sheffield,Bakery,Wear Pack,7,129.28,0.13,Online Payment,Completed,Same-Day,787.32,71.46,715.86,2024
ORD100065,2024-04-15,CUST1105,Mark Phillips,South,Sheffield,Produce,Money Pack,6,79.36,0.12,Mobile Payment,Pending,Same-Day,419.02,73.83,345.19,2024
ORD102843,2024-04-15,CUST1203,Christian Bullock,North,Bristol,Dairy,Live Bag,1,68.15,0.16,Online Payment,Completed,Same-Day,57.25,3.36,53.89,2024
ORD102319,2024-04-15,CUST1608,Rebecca Garcia,West,Manchester,Household,Which Box,2,7.0,0.15,Cash,Cancelled,Same-Day,11.9,2.97,8.93,2024
ORD101150,2024-04-15,CUST1363,Barbara Nguyen,North,Glasgow,Produce,Professor Bag,2,105.3,0.05,Cash,Cancelled,Same-Day,200.07,43.61,156.46,2024
ORD104391,2024-04-15,CUST1716,Jennifer Cooper,North,Bristol,Bakery,Wife Box,5,31.71,0.03,Online Payment,Cancelled,Standard,153.79,30.11,123.68,2024
ORD103260,2024-04-15,CUST1724,Gregory Smith,South,Sheffield,Household,Finish Set,4,79.39,0.18,Online Payment,Pending,Standard,260.4,16.09,244.31,2024
ORD101843,2024-04-15,CUST1798,Whitney Murphy,South,Glasgow,Household,Administration Set,3,111.03,0.01,Mobile Payment,Completed,Express,329.76,74.21,255.55,2024
ORD101997,2024-04-16,CUST1414,Carol Chang,West,Manchester,Produce,Foreign Bag,8,21.43,0.25,Credit Card,Completed,Same-Day,128.58,23.14,105.44,2024
ORD101558,2024-04-16,CUST1517,Robert Clay,North,Bristol,Bakery,Heart Bottle,3,123.14,0.17,Credit Card,Pending,Express,306.62,60.05,246.57,2024
ORD104476,2024-04-16,CUST1399,Alicia Petty,North,Glasgow,Dairy,Window Pack,9,79.55,0.24,Cash,Cancelled,Standard,544.12,63.0,481.12,2024
ORD102151,2024-04-16,CUST1657,Kelly Kelly,East,Leeds,Produce,Little Box,1,9.82,0.18,Online Payment,Completed,Standard,8.05,1.02,7.03,2024
ORD104455,2024-04-16,CUST1800,Marilyn Evans,North,Newcastle,Snacks,Sound Bottle,1,34.66,0.03,Credit Card,Completed,Same-Day,33.62,2.94,30.68,2024
ORD103982,2024-04-16,CUST1531,Christine Mckenzie,North,London,Snacks,Expect Bag,8,137.92,0.17,Mobile Payment,Pending,Same-Day,915.79,139.17,776.62,2024
ORD103708,2024-04-16,CUST1591,Glenn Salas,North,Liverpool,Dairy,Great Pack,1,148.7,0.05,Online Payment,Pending,Standard,141.26,32.99,108.27,2024
ORD103361,2024-04-16,CUST1782,John Duke,East,Birmingham,Frozen Foods,Such Pack,9,4.0,0.17,Cash,Cancelled,Express,29.88,3.9,25.98,2024
ORD103000,2024-04-16,CUST1445,Amanda Flores,West,Manchester,Snacks,Section Set,5,108.09,0.15,Online Payment,Pending,Same-Day,459.38,72.1,387.28,2024
ORD102799,2024-04-16,CUST1600,Michelle Robinson,East,London,Household,Ok Set,3,146.79,0.07,Online Payment,Pending,Same-Day,409.54,69.7,339.84,2024
ORD100869,2024-04-16,CUST1854,James Clayton,West,Newcastle,Beverages,I Box,9,104.31,0.16,Cash,Cancelled,Same-Day,788.58,114.51,674.07,2024
ORD104709,2024-04-16,CUST1647,Alice Garcia,West,London,Frozen Foods,Old Set,7,107.33,0.05,Credit Card,Cancelled,Same-Day,713.74,119.12,594.62,2024
ORD102861,2024-04-16,CUST1654,James Carter,East,Bristol,Bakery,Teacher Pack,8,55.57,0.25,Credit Card,Cancelled,Standard,333.42,79.66,253.76,2024
ORD100003,2024-04-16,CUST1898,Jessica Kennedy,East,Glasgow,Frozen Foods,Experience Bottle,2,65.55,0.09,Online Payment,Cancelled,Express,119.3,16.61,102.69,2024
ORD104347,2024-04-17,CUST1037,Thomas Phelps,West,Newcastle,Beverages,Collection Pack,1,23.33,0.19,Online Payment,Completed,Express,18.9,2.18,16.72,2024
ORD103513,2024-04-17,CUST1048,Lori Perez,East,Newcastle,Beverages,Structure Bottle,9,62.69,0.25,Mobile Payment,Cancelled,Same-Day,423.16,68.82,354.34,2024
ORD103286,2024-04-17,CUST1401,Steven Rivas,East,Sheffield,Dairy,Make Bag,4,65.21,0.0,Credit Card,Completed,Same-Day,260.84,23.1,237.74,2024
ORD102186,2024-04-17,CUST1690,James Jordan,South,Liverpool,Beverages,Member Pack,5,50.63,0.05,Mobile Payment,Cancelled,Express,240.49,16.19,224.3,2024
ORD100415,2024-04-17,CUST1764,Brittany Glass,North,Sheffield,Beverages,Mrs Bag,7,74.2,0.15,Credit Card,Pending,Same-Day,441.49,34.32,407.17,2024
ORD101422,2024-04-17,CUST1721,William Saunders,West,Newcastle,Bakery,Officer Box,3,73.46,0.21,Cash,Cancelled,Standard,174.1,37.69,136.41,2024
ORD103945,2024-04-17,CUST1648,Samuel Aguilar,West,Sheffield,Bakery,Line Box,9,125.96,0.05,Mobile Payment,Pending,Same-Day,1076.96,165.96,911.0,2024
ORD103976,2024-04-17,CUST1319,Paul Chavez,South,London,Produce,Again Bottle,5,115.32,0.19,Credit Card,Pending,Express,467.05,41.63,425.42,2024
ORD104572,2024-04-17,CUST1612,Donald Brooks,West,Newcastle,Household,Society Set,7,14.08,0.25,Credit Card,Completed,Express,73.92,13.72,60.2,2024
ORD102670,2024-04-17,CUST1636,Taylor Medina,West,Bristol,Household,Foreign Box,4,74.34,0.07,Credit Card,Pending,Standard,276.54,66.5,210.04,2024
ORD100165,2024-04-17,CUST1701,Brian Duncan MD,South,Birmingham,Household,Again Set,7,115.53,0.08,Cash,Pending,Same-Day,744.01,111.66,632.35,2024
ORD101478,2024-04-17,CUST1146,Jennifer Rodriguez,East,Newcastle,Produce,Population Bag,1,146.12,0.16,Online Payment,Completed,Same-Day,122.74,26.07,96.67,2024
ORD102007,2024-04-17,CUST1717,Wayne Gonzales,North,Manchester,Household,That Box,8,58.69,0.17,Mobile Payment,Completed,Standard,389.7,85.92,303.78,2024
ORD103065,2024-04-17,CUST1413,Brandi Rodriguez,East,Newcastle,Snacks,Father Bottle,6,83.12,0.09,Credit Card,Completed,Standard,453.84,55.64,398.2,2024
ORD102236,2024-04-17,CUST1896,Amber Willis,East,Sheffield,Dairy,Brother Box,7,129.78,0.1,Credit Card,Pending,Same-Day,817.61,194.25,623.36,2024
ORD101494,2024-04-17,CUST1495,Brian Johnson,North,Manchester,Snacks,Religious Box,5,139.03,0.01,Credit Card,Completed,Standard,688.2,135.03,553.17,2024
ORD100587,2024-04-18,CUST1362,Colin Torres,North,Glasgow,Frozen Foods,Strategy Bottle,9,90.78,0.24,Online Payment,Pending,Same-Day,620.94,113.21,507.73,2024
ORD102756,2024-04-18,CUST1737,Michelle Hunter,South,Newcastle,Dairy,Item Pack,9,116.0,0.21,Mobile Payment,Completed,Express,824.76,192.05,632.71,2024
ORD103443,2024-04-18,CUST1727,Terri Rodriguez,West,Liverpool,Household,Born Pack,3,61.08,0.07,Cash,Cancelled,Standard,170.41,20.64,149.77,2024
ORD104097,2024-04-18,CUST1328,William Melendez,North,Manchester,Produce,Economic Box,3,9.34,0.07,Mobile Payment,Completed,Standard,26.06,3.14,22.92,2024
ORD103769,2024-04-18,CUST1825,Jennifer Romero,West,Birmingham,Beverages,Certain Box,9,126.61,0.13,Credit Card,Completed,Express,991.36,137.68,853.68,2024
ORD103457,2024-04-18,CUST1056,Craig May,East,London,Beverages,Near Set,7,77.72,0.2,Cash,Cancelled,Same-Day,435.23,29.03,406.2,2024
ORD102271,2024-04-18,CUST1205,Julie West,North,Liverpool,Beverages,Magazine Set,9,120.14,0.15,Cash,Pending,Same-Day,919.07,46.6,872.47,2024
ORD100924,2024-04-18,CUST1224,Doris Curtis,North,Newcastle,Snacks,Easy Bag,3,24.58,0.15,Online Payment,Completed,Standard,62.68,5.42,57.26,2024
ORD104221,2024-04-18,CUST1132,Eric Nicholson,North,Newcastle,Dairy,Unit Bag,4,63.85,0.21,Online Payment,Pending,Express,201.77,15.76,186.01,2024
ORD103290,2024-04-18,CUST1392,Amanda Howard,East,Liverpool,Beverages,Reveal Set,4,4.88,0.19,Cash,Pending,Standard,15.81,3.11,12.7,2024
ORD102553,2024-04-18,CUST1086,Sandra Miller,South,Manchester,Household,Science Pack,3,4.49,0.13,Online Payment,Pending,Standard,11.72,1.79,9.93,2024
ORD104083,2024-04-18,CUST1555,Roy Butler,West,Manchester,Produce,Natural Bottle,3,95.26,0.11,Online Payment,Pending,Standard,254.34,38.58,215.76,2024
ORD103013,2024-04-18,CUST1246,Hannah Wells,West,Glasgow,Dairy,Dream Bag,1,8.89,0.19,Online Payment,Completed,Express,7.2,1.07,6.13,2024
ORD104511,2024-04-18,CUST1100,Richard Smith,West,London,Household,Garden Bottle,4,22.36,0.08,Cash,Pending,Express,82.28,19.75,62.53,2024
ORD101334,2024-04-18,CUST1507,Steven Miller,West,Glasgow,Beverages,Media Box,3,4.67,0.16,Credit Card,Completed,Express,11.77,1.71,10.06,2024
ORD103237,2024-04-18,CUST1209,Crystal Pena,West,London,Dairy,Between Bottle,8,148.23,0.17,Online Payment,Completed,Standard,984.25,200.0,784.25,2024
ORD104549,2024-04-18,CUST1136,Joshua Gallagher,North,London,Bakery,Individual Set,4,72.56,0.19,Online Payment,Completed,Standard,235.09,19.11,215.98,2024
ORD104878,2024-04-19,CUST1674,Christopher Kelly,West,London,Bakery,Throughout Set,2,35.77,0.01,Credit Card,Cancelled,Same-Day,70.82,10.29,60.53,2024
ORD103129,2024-04-19,CUST1608,Jennifer Savage,North,Leeds,Snacks,Yes Bottle,7,114.9,0.12,Mobile Payment,Cancelled,Same-Day,707.78,84.15,623.63,2024
ORD101163,2024-04-19,CUST1652,Felicia Gonzalez,East,London,Bakery,Anyone Pack,7,12.38,0.08,Credit Card,Cancelled,Standard,79.73,19.15,60.58,2024
ORD102406,2024-04-19,CUST1365,William King,South,Manchester,Snacks,Or Bottle,4,66.95,0.02,Mobile Payment,Cancelled,Same-Day,262.44,22.8,239.64,2024
ORD103164,2024-04-19,CUST1192,Austin Kaufman,East,Glasgow,Snacks,Enough Bag,1,6.06,0.09,Cash,Pending,Standard,5.51,0.35,5.16,2024
ORD102126,2024-04-19,CUST1104,Hannah Collins,East,Bristol,Beverages,Election Bottle,7,149.06,0.03,Mobile Payment,Cancelled,Standard,1012.12,101.77,910.35,2024
ORD104786,2024-04-19,CUST1335,Tina Morris,North,London,Household,Bank Pack,6,102.8,0.21,Credit Card,Cancelled,Express,487.27,48.91,438.36,2024
ORD104538,2024-04-19,CUST1702,Taylor Ramirez,East,London,Beverages,Black Bottle,5,66.3,0.09,Cash,Pending,Standard,301.67,29.21,272.46,2024
ORD101862,2024-04-20,CUST1593,Christopher Vasquez,West,Sheffield,Dairy,Contain Pack,4,76.1,0.22,Cash,Completed,Express,237.43,35.13,202.3,2024
ORD100928,2024-04-20,CUST1180,Jeremy Chavez,South,Manchester,Dairy,Individual Bag,7,21.09,0.12,Cash,Pending,Standard,129.91,19.1,110.81,2024
ORD100926,2024-04-20,CUST1320,Stanley Pearson,West,Liverpool,Dairy,Yes Set,5,43.75,0.08,Mobile Payment,Pending,Same-Day,201.25,19.01,182.24,2024
ORD102575,2024-04-20,CUST1338,Cheryl Kelly,East,London,Dairy,Necessary Box,9,22.92,0.17,Credit Card,Cancelled,Standard,171.21,38.16,133.05,2024
ORD102715,2024-04-20,CUST1555,Philip Johnson,North,Sheffield,Snacks,Your Bottle,4,94.13,0.08,Online Payment,Pending,Standard,346.4,82.15,264.25,2024
ORD100824,2024-04-20,CUST1020,Glenn Peterson,North,Birmingham,Produce,Beat Bag,7,97.98,0.19,Cash,Pending,Standard,555.55,125.27,430.28,2024
ORD100898,2024-04-20,CUST1833,Jennifer Sosa,North,London,Frozen Foods,Page Bottle,9,91.52,0.19,Cash,Pending,Same-Day,667.18,93.03,574.15,2024
ORD103632,2024-04-20,CUST1414,Maria Romero,East,Leeds,Frozen Foods,Offer Bottle,7,125.31,0.13,Mobile Payment,Completed,Standard,763.14,98.02,665.12,2024
ORD102674,2024-04-20,CUST1440,Jorge Andrade,West,Glasgow,Snacks,Or Box,6,52.1,0.02,Credit Card,Pending,Same-Day,306.35,31.74,274.61,2024
ORD103469,2024-04-20,CUST1893,Angela Hall,West,Leeds,Bakery,No Pack,4,66.1,0.07,Credit Card,Completed,Standard,245.89,47.39,198.5,2024
ORD104183,2024-04-20,CUST1562,Michael Carr MD,West,Newcastle,Beverages,Drop Bag,2,107.26,0.03,Credit Card,Completed,Same-Day,208.08,38.36,169.72,2024
ORD100930,2024-04-20,CUST1710,Kayla Holmes,South,Liverpool,Bakery,Other Bottle,5,92.04,0.2,Mobile Payment,Pending,Express,368.16,30.59,337.57,2024
ORD101080,2024-04-20,CUST1772,Mario Kim,North,Newcastle,Frozen Foods,Film Set,2,140.55,0.12,Credit Card,Completed,Same-Day,247.37,35.03,212.34,2024
ORD101140,2024-04-20,CUST1325,Jennifer Gibson,South,Birmingham,Beverages,Never Box,5,52.11,0.04,Credit Card,Cancelled,Express,250.13,45.42,204.71,2024
ORD101392,2024-04-20,CUST1245,Ryan Brown,East,Glasgow,Bakery,Sometimes Bottle,1,128.99,0.24,Mobile Payment,Completed,Same-Day,98.03,8.95,89.08,2024
ORD104419,2024-04-20,CUST1145,Kimberly Tate,West,Liverpool,Produce,Evidence Box,3,140.81,0.07,Credit Card,Cancelled,Express,392.86,40.92,351.94,2024
ORD103856,2024-04-20,CUST1546,Craig Mcdaniel,South,Liverpool,Snacks,Type Pack,3,80.25,0.08,Online Payment,Cancelled,Express,221.49,45.63,175.86,2024
ORD103812,2024-04-20,CUST1270,Joshua Brooks,East,Sheffield,Beverages,Threat Bottle,8,115.73,0.08,Cash,Cancelled,Express,851.77,162.41,689.36,2024
ORD101959,2024-04-20,CUST1236,Austin Harris,East,Manchester,Beverages,Campaign Bottle,1,23.63,0.21,Mobile Payment,Completed,Same-Day,18.67,3.05,15.62,2024
ORD104920,2024-04-21,CUST1391,Rachel Boyd,West,Newcastle,Beverages,Gas Box,4,52.88,0.17,Credit Card,Cancelled,Express,175.56,37.51,138.05,2024
ORD104156,2024-04-21,CUST1687,Jacob Moreno,South,Bristol,Beverages,Course Set,4,17.49,0.19,Mobile Payment,Cancelled,Standard,56.67,12.64,44.03,2024
ORD102919,2024-04-21,CUST1225,Scott Russell,West,Birmingham,Household,In Bottle,1,29.44,0.02,Credit Card,Completed,Express,28.85,6.01,22.84,2024
ORD100261,2024-04-21,CUST1189,Kimberly Sosa MD,East,London,Snacks,Allow Pack,3,59.06,0.17,Mobile Payment,Cancelled,Standard,147.06,29.87,117.19,2024
ORD104566,2024-04-21,CUST1099,Joe Alvarado,South,Bristol,Produce,Conference Pack,7,73.2,0.1,Online Payment,Cancelled,Same-Day,461.16,71.74,389.42,2024
ORD100780,2024-04-21,CUST1071,Katie Black,North,Sheffield,Household,Stay Pack,2,62.29,0.07,Cash,Completed,Same-Day,115.86,13.8,102.06,2024
ORD102694,2024-04-21,CUST1252,Jerry Horton,South,Glasgow,Snacks,Model Pack,7,80.34,0.12,Online Payment,Completed,Same-Day,494.89,53.21,441.68,2024
ORD104101,2024-04-21,CUST1280,Beth Hayden,West,Manchester,Dairy,Kitchen Box,7,18.62,0.07,Online Payment,Completed,Same-Day,121.22,14.27,106.95,2024
ORD100287,2024-04-21,CUST1191,Theresa Lee,East,Glasgow,Dairy,Kid Bottle,8,108.92,0.16,Mobile Payment,Cancelled,Express,731.94,172.67,559.27,2024
ORD100949,2024-04-21,CUST1181,Sean Salazar,South,Birmingham,Dairy,Media Set,6,83.08,0.04,Cash,Cancelled,Standard,478.54,101.2,377.34,2024
ORD103719,2024-04-21,CUST1092,Dennis Smith,West,Newcastle,Beverages,Yard Set,8,3.19,0.18,Mobile Payment,Pending,Standard,20.93,3.12,17.81,2024
ORD101287,2024-04-21,CUST1319,Scott Green,East,London,Snacks,Shake Bottle,7,111.95,0.21,Cash,Cancelled,Same-Day,619.08,45.73,573.35,2024
ORD102508,2024-04-21,CUST1199,Maria Smith,North,Leeds,Snacks,Building Pack,6,149.77,0.16,Online Payment,Cancelled,Express,754.84,159.02,595.82,2024
ORD100878,2024-04-22,CUST1809,Eric Spence,East,Birmingham,Frozen Foods,Happen Bag,6,39.68,0.11,Credit Card,Completed,Express,211.89,16.78,195.11,2024
ORD100990,2024-04-22,CUST1423,Deborah Marshall,East,Sheffield,Household,Dark Set,4,122.76,0.24,Mobile Payment,Cancelled,Same-Day,373.19,56.12,317.07,2024
ORD100205,2024-04-22,CUST1472,Raymond Burgess Jr.,South,Glasgow,Bakery,Wife Pack,5,18.03,0.19,Mobile Payment,Cancelled,Express,73.02,6.32,66.7,2024
ORD101384,2024-04-22,CUST1760,Kimberly Andersen,West,Glasgow,Beverages,Can Set,6,12.91,0.08,Mobile Payment,Completed,Standard,71.26,6.83,64.43,2024
ORD102621,2024-04-22,CUST1404,Whitney Francis,East,Bristol,Household,Customer Bag,8,109.34,0.18,Credit Card,Cancelled,Express,717.27,66.23,651.04,2024
ORD100202,2024-04-22,CUST1228,Sergio Gibson,South,Bristol,Produce,Federal Set,8,11.02,0.14,Online Payment,Pending,Same-Day,75.82,9.62,66.2,2024
ORD100200,2024-04-22,CUST1698,Christina Murray,East,Glasgow,Beverages,Stop Pack,6,15.72,0.11,Mobile Payment,Pending,Same-Day,83.94,11.73,72.21,2024
ORD104272,2024-04-22,CUST1505,Jason Gonzalez,North,Sheffield,Bakery,Just Bag,5,73.32,0.11,Cash,Pending,Same-Day,326.27,68.83,257.44,2024
ORD104043,2024-04-22,CUST1057,Patrick Swanson,West,London,Snacks,Money Box,6,20.5,0.15,Credit Card,Cancelled,Same-Day,104.55,8.53,96.02,2024
ORD102518,2024-04-22,CUST1810,Colleen Quinn,East,Liverpool,Dairy,Change Bottle,9,46.61,0.09,Mobile Payment,Completed,Standard,381.74,33.33,348.41,2024
ORD102800,2024-04-22,CUST1835,Gregory Myers,South,Bristol,Snacks,Gun Pack,5,32.83,0.18,Online Payment,Completed,Express,134.6,19.66,114.94,2024
ORD103408,2024-04-22,CUST1055,Elizabeth Rose,East,Bristol,Produce,Late Pack,2,36.28,0.18,Credit Card,Cancelled,Standard,59.5,4.21,55.29,2024
ORD100195,2024-04-22,CUST1327,Kevin Campbell,South,Sheffield,Beverages,Property Box,2,147.51,0.15,Online Payment,Completed,Standard,250.77,56.04,194.73,2024
ORD102768,2024-04-22,CUST1212,Paula Lopez,North,London,Snacks,Mr Box,3,107.12,0.08,Cash,Pending,Same-Day,295.65,70.64,225.01,2024
ORD103580,2024-04-22,CUST1181,Steven Rivera,North,London,Household,Camera Box,1,69.28,0.06,Online Payment,Completed,Same-Day,65.12,12.9,52.22,2024
ORD104889,2024-04-22,CUST1863,Kara Manning,North,Birmingham,Frozen Foods,Up Box,8,41.71,0.16,Credit Card,Completed,Express,280.29,43.08,237.21,2024
ORD102773,2024-04-22,CUST1225,Elizabeth Walker,North,Sheffield,Frozen Foods,Crime Set,5,62.81,0.06,Cash,Cancelled,Express,295.21,61.23,233.98,2024
ORD103316,2024-04-22,CUST1892,Tara Campbell,West,Glasgow,Bakery,Cost Box,6,69.91,0.05,Credit Card,Completed,Express,398.49,27.6,370.89,2024
ORD101677,2024-04-22,CUST1346,Tracy Meza,West,Birmingham,Beverages,Wide Box,4,10.15,0.18,Cash,Cancelled,Standard,33.29,6.5,26.79,2024
ORD101234,2024-04-22,CUST1117,Tyler Bates,North,Liverpool,Frozen Foods,Be Bottle,5,123.92,0.05,Credit Card,Completed,Standard,588.62,61.2,527.42,2024
ORD100282,2024-04-22,CUST1567,Alexis Hardin,West,Leeds,Household,Me Box,6,74.91,0.18,Mobile Payment,Cancelled,Same-Day,368.56,59.29,309.27,2024
ORD101235,2024-04-23,CUST1565,Kristen Moore,West,Birmingham,Household,Science Pack,6,117.34,0.18,Online Payment,Cancelled,Same-Day,577.31,100.53,476.78,2024
ORD102353,2024-04-23,CUST1582,Lindsey Rodriguez,North,Leeds,Bakery,South Bag,8,145.78,0.19,Mobile Payment,Pending,Same-Day,944.65,113.38,831.27,2024
ORD104265,2024-04-23,CUST1165,David King,West,Sheffield,Dairy,Treat Set,5,64.97,0.23,Credit Card,Pending,Express,250.13,23.68,226.45,2024
ORD101617,2024-04-23,CUST1409,David Cunningham,West,Newcastle,Produce,Different Bottle,6,120.11,0.05,Mobile Payment,Pending,Same-Day,684.63,55.52,629.11,2024
ORD103555,2024-04-23,CUST1659,Kenneth Leonard,East,Manchester,Dairy,Cause Set,6,95.53,0.19,Online Payment,Cancelled,Same-Day,464.28,82.13,382.15,2024
ORD102615,2024-04-23,CUST1008,Joseph Quinn,North,Manchester,Dairy,Special Box,7,90.66,0.18,Cash,Completed,Standard,520.39,119.96,400.43,2024
ORD100362,2024-04-23,CUST1801,Erika Gibson,North,Glasgow,Beverages,Perform Box,4,119.85,0.25,Credit Card,Completed,Express,359.55,42.88,316.67,2024
ORD102064,2024-04-23,CUST1484,Ashlee Mcdaniel,East,Leeds,Bakery,Sit Bottle,5,145.79,0.24,Mobile Payment,Cancelled,Same-Day,554.0,77.41,476.59,2024
ORD100535,2024-04-23,CUST1821,Jessica Johns,North,Bristol,Dairy,Enough Bag,6,52.07,0.21,Mobile Payment,Pending,Same-Day,246.81,44.39,202.42,2024
ORD104057,2024-04-23,CUST1566,Dr. Michelle Rodgers,West,Manchester,Bakery,Lot Set,8,114.15,0.01,Cash,Cancelled,Standard,904.07,208.37,695.7,2024
ORD104474,2024-04-23,CUST1522,Kristen Baker,North,Birmingham,Bakery,Subject Box,9,25.14,0.23,Mobile Payment,Pending,Same-Day,174.22,23.88,150.34,2024
ORD102992,2024-04-23,CUST1250,Austin Preston,South,Sheffield,Snacks,Energy Bottle,3,37.49,0.15,Mobile Payment,Completed,Standard,95.6,13.28,82.32,2024
ORD104850,2024-04-23,CUST1893,Amanda Daniels,West,Liverpool,Household,Hear Bottle,8,128.76,0.18,Cash,Completed,Standard,844.67,64.2,780.47,2024
ORD101623,2024-04-24,CUST1591,Tyler Mosley,North,Sheffield,Household,Personal Bag,9,91.09,0.03,Cash,Cancelled,Standard,795.22,119.06,676.16,2024
ORD101116,2024-04-24,CUST1071,Diana Morgan,North,Glasgow,Snacks,Include Set,2,123.82,0.07,Cash,Completed,Standard,230.31,54.33,175.98,2024
ORD104583,2024-04-24,CUST1387,Molly Herrera,East,Liverpool,Beverages,Determine Set,9,144.82,0.09,Credit Card,Completed,Same-Day,1186.08,166.4,1019.68,2024
ORD103103,2024-04-24,CUST1880,Billy Wall,East,London,Snacks,Send Bag,3,59.21,0.19,Online Payment,Completed,Standard,143.88,15.53,128.35,2024
ORD101319,2024-04-24,CUST1456,Robert Ellis,East,Manchester,Household,Audience Set,4,54.93,0.24,Online Payment,Pending,Standard,166.99,17.24,149.75,2024
ORD102332,2024-04-24,CUST1545,Diane Bonilla,East,Glasgow,Beverages,Among Pack,5,77.46,0.23,Online Payment,Pending,Same-Day,298.22,19.96,278.26,2024
ORD100531,2024-04-24,CUST1238,Molly Fuller,North,Glasgow,Dairy,Food Bag,6,34.86,0.16,Credit Card,Cancelled,Standard,175.69,38.66,137.03,2024
ORD104119,2024-04-25,CUST1699,Anne Crawford,North,Sheffield,Bakery,Range Box,7,105.03,0.12,Credit Card,Cancelled,Same-Day,646.98,111.96,535.02,2024
ORD104953,2024-04-25,CUST1707,Lisa Thomas,South,Glasgow,Snacks,Series Bag,3,59.1,0.03,Mobile Payment,Cancelled,Standard,171.98,24.03,147.95,2024
ORD104096,2024-04-25,CUST1878,Patrick Pruitt,West,Bristol,Beverages,Part Bottle,9,84.65,0.16,Online Payment,Completed,Express,639.95,124.34,515.61,2024
ORD102468,2024-04-25,CUST1432,Bryan Lewis,South,Bristol,Household,Though Bag,8,84.46,0.17,Credit Card,Cancelled,Standard,560.81,116.91,443.9,2024
ORD102309,2024-04-25,CUST1620,James Bauer,North,Newcastle,Frozen Foods,Front Box,5,45.01,0.09,Mobile Payment,Completed,Standard,204.8,45.83,158.97,2024
ORD104062,2024-04-25,CUST1312,Katherine White,South,Birmingham,Dairy,Attack Bag,4,54.36,0.14,Credit Card,Cancelled,Standard,187.0,12.99,174.01,2024
ORD104051,2024-04-25,CUST1161,Lawrence Barrera,West,Liverpool,Snacks,Produce Bottle,2,121.52,0.19,Cash,Cancelled,Same-Day,196.86,14.54,182.32,2024
ORD103540,2024-04-25,CUST1357,Megan Mcmillan,South,Liverpool,Frozen Foods,Become Bag,3,20.02,0.17,Mobile Payment,Completed,Standard,49.85,11.64,38.21,2024
ORD100346,2024-04-25,CUST1471,Jeffrey Clark,West,Newcastle,Household,Perhaps Box,5,131.98,0.17,Cash,Pending,Express,547.72,70.43,477.29,2024
ORD103404,2024-04-25,CUST1687,Lisa Rodriguez,South,Leeds,Produce,Simply Bottle,8,12.75,0.11,Online Payment,Cancelled,Express,90.78,11.93,78.85,2024
ORD100280,2024-04-25,CUST1423,Felicia Gutierrez,East,Sheffield,Dairy,Star Box,3,32.12,0.09,Online Payment,Cancelled,Same-Day,87.69,13.61,74.08,2024
